Date;Open;High;Low;Close;Adj Close;Volume
03/08/1998;38687500;38687500;37812500;37875000;23958803;5944200
04/08/1998;37875000;38375000;36750000;36875000;23326223;6537200
05/08/1998;36875000;38000000;36062500;36500000;23089006;6621700
06/08/1998;36500000;37187500;36062500;37062500;23444830;5701300
07/08/1998;37062500;39437500;36812500;39250000;24828577;12764300
10/08/1998;39250000;39375000;38250000;39250000;24828577;5927300
11/08/1998;38500000;38500000;37250000;38000000;24037868;5340100
12/08/1998;38000000;38875000;37687500;38875000;24682314;5168100
13/08/1998;38750000;38750000;37125000;37187500;23610882;5264100
14/08/1998;37187500;37750000;36312500;36812500;23372801;4811200
17/08/1998;36812500;37125000;36062500;36937500;23452158;3425800
18/08/1998;37000000;37937500;37000000;37562500;23848982;3628100
19/08/1998;37562500;37750000;36562500;36750000;23333115;3916300
20/08/1998;36625000;36625000;36062500;36312500;23055332;4070500
21/08/1998;36312500;36437500;35812500;36375000;23095011;3533800
24/08/1998;36375000;36812500;35500000;35687500;22658518;4131800
25/08/1998;35687500;36375000;35125000;35375000;22460102;4105300
26/08/1998;35375000;35625000;35000000;35500000;22539474;3528300
27/08/1998;35437500;35437500;34250000;35000000;22222006;4723800
28/08/1998;35000000;35250000;33500000;33937500;21547422;4223500
31/08/1998;33937500;34187500;29000000;30937500;19642679;6486200
01/09/1998;32125000;33937500;32125000;33062500;20991861;15698200
02/09/1998;33562500;34437500;33562500;34000000;21587103;8434200
03/09/1998;34000000;34562500;33062500;34562500;21944231;6228900
04/09/1998;34562500;35000000;33812500;33937500;21547422;3880800
08/09/1998;35500000;37750000;35500000;36187500;22975977;4994100
09/09/1998;36187500;36187500;35062500;35250000;22380739;4004300
10/09/1998;34562500;34562500;33625000;33875000;21507738;4718300
11/09/1998;33875000;34062500;33562500;34000000;21587103;4035200
14/09/1998;34062500;34750000;34062500;34375000;21825195;3756900
15/09/1998;34375000;34937500;34125000;34250000;21745827;3785000
16/09/1998;34250000;34687500;34000000;34500000;21904552;5677100
17/09/1998;34375000;34375000;33562500;34062500;21626778;3066700
18/09/1998;34187500;34625000;34187500;34437500;21864878;3619000
21/09/1998;34437500;34750000;33875000;34000000;21587103;3469000
22/09/1998;34000000;34625000;34000000;34187500;21706148;3439900
23/09/1998;34187500;34687500;33687500;33812500;21468052;7053800
24/09/1998;33812500;34500000;33687500;34500000;21904552;3805200
25/09/1998;34500000;34937500;34125000;34687500;22023609;2180000
28/09/1998;34750000;35375000;34750000;34937500;22182329;3180000
29/09/1998;34937500;35937500;34750000;35562500;22579153;2519100
30/09/1998;35562500;36250000;34312500;34312500;21785511;3869700
01/10/1998;34312500;34312500;32250000;32312500;20515680;4304000
02/10/1998;32312500;32937500;31750000;32562500;20674412;4589900
05/10/1998;32562500;33500000;31562500;33250000;21110918;3027100
06/10/1998;33250000;33500000;32625000;32937500;20912504;2942400
07/10/1998;32937500;33000000;31375000;32125000;20396641;3290600
08/10/1998;31812500;31812500;29500000;30875000;19602991;5766100
09/10/1998;31187500;32125000;31187500;32000000;20317272;3823000
12/10/1998;32750000;33437500;32750000;33125000;21031544;3521000
13/10/1998;33125000;33500000;32937500;33375000;21190277;3637000
14/10/1998;33375000;34000000;33187500;33500000;21269644;2980200
15/10/1998;33500000;34375000;32500000;33937500;21547422;2764000
16/10/1998;33937500;34875000;31750000;32250000;20476000;5088500
19/10/1998;32562500;34562500;32562500;34437500;21864878;4619200
20/10/1998;34812500;36312500;34812500;35937500;22817242;5357700
21/10/1998;35937500;36375000;35062500;36000000;22856936;3382900
22/10/1998;36000000;37500000;36000000;36437500;23134705;5217900
23/10/1998;36437500;36812500;35187500;35687500;22658518;3504900
26/10/1998;35687500;36000000;35062500;35125000;22301382;2241000
27/10/1998;35187500;35812500;35187500;35500000;22539474;2404200
28/10/1998;35562500;36500000;35562500;35937500;22817242;3326400
29/10/1998;35937500;36500000;35187500;36250000;23015659;2882000
30/10/1998;36437500;37875000;36437500;37562500;23848982;4298400
02/11/1998;37812500;41375000;37812500;41312500;26229925;7983400
03/11/1998;41312500;41812500;40125000;41312500;26229925;5115500
04/11/1998;41312500;42437500;40375000;40937500;25991814;5144800
05/11/1998;40937500;41250000;39312500;40937500;25991814;5554700
06/11/1998;40937500;42250000;40437500;41875000;26587055;4334300
09/11/1998;41875000;42750000;41312500;42562500;27023554;3803100
10/11/1998;42250000;42250000;41187500;41187500;26236853;4064800
11/11/1998;41312500;41875000;41312500;41500000;26435925;3042800
12/11/1998;41500000;41875000;41000000;41437500;26396109;2596500
13/11/1998;41437500;42375000;41312500;42125000;26834036;2912900
16/11/1998;42125000;42750000;42125000;42750000;27232178;3570000
17/11/1998;42750000;42937500;42187500;42750000;27232178;3992000
18/11/1998;42750000;42812500;42062500;42812500;27271984;3023200
19/11/1998;42812500;43187500;42562500;43125000;27471054;2735200
20/11/1998;43125000;43562500;43125000;43562500;27749754;2974900
23/11/1998;43562500;44000000;43187500;43812500;27909002;3508300
24/11/1998;43750000;43750000;42250000;42250000;26913683;2975800
25/11/1998;42250000;42812500;41062500;42750000;27232178;2578600
27/11/1998;42000000;42000000;41187500;41437500;26396109;1660000
30/11/1998;41250000;41250000;40062500;40625000;25878532;3757300
01/12/1998;40625000;40687500;39500000;40375000;25719280;3711900
02/12/1998;34875000;34875000;32500000;33687500;21459276;36727200
03/12/1998;33687500;33812500;31500000;31875000;20304697;17352300
04/12/1998;32250000;33375000;32250000;32937500;20981514;9623900
07/12/1998;33250000;34875000;33250000;34750000;22136095;8053700
08/12/1998;34750000;34750000;34062500;34437500;21937033;6137200
09/12/1998;34437500;34937500;34000000;34562500;22016653;5614600
10/12/1998;34562500;34625000;34000000;34062500;21698151;4428600
11/12/1998;34062500;34187500;33000000;33125000;21100954;5135400
14/12/1998;33125000;34437500;33062500;33562500;21379652;5463800
15/12/1998;33562500;34125000;32687500;33312500;21220396;4951800
16/12/1998;33000000;33000000;31875000;32125000;20463947;6401100
17/12/1998;32125000;32687500;31625000;31937500;20344503;5301800
18/12/1998;31937500;31937500;31500000;31750000;20225067;5111600
21/12/1998;31750000;32187500;31625000;31812500;20264881;5886500
22/12/1998;31812500;32062500;31562500;31812500;20264881;5419800
23/12/1998;31812500;32125000;31562500;31875000;20304697;4874000
24/12/1998;31875000;32937500;31750000;32250000;20543570;2798700
28/12/1998;32250000;32500000;32062500;32500000;20702824;4957900
29/12/1998;32375000;32375000;32000000;32062500;20424133;4290500
30/12/1998;32062500;32062500;31000000;31812500;20264881;4284700
31/12/1998;31812500;33125000;31625000;32625000;20782454;7343500
04/01/1999;32812500;33562500;32812500;32937500;20981514;6610200
05/01/1999;33500000;35375000;33500000;35250000;22454599;8202900
06/01/1999;35750000;36500000;35750000;36062500;22972166;8631400
07/01/1999;35937500;35937500;35125000;35812500;22812927;4039000
08/01/1999;35812500;36750000;35562500;35812500;22812927;4381200
11/01/1999;35812500;35875000;34875000;35125000;22374987;3920800
12/01/1999;34875000;34875000;34000000;34062500;21698151;3577500
13/01/1999;34062500;34375000;32812500;33687500;21459276;3922300
14/01/1999;33687500;34000000;33250000;33500000;21339830;3127700
15/01/1999;33500000;33812500;33312500;33687500;21459276;2754300
19/01/1999;33687500;33937500;32562500;33437500;21300016;3834400
20/01/1999;33437500;34625000;32750000;34250000;21817593;4558800
21/01/1999;34250000;34750000;33187500;33375000;21260206;3757300
22/01/1999;33375000;34687500;32750000;34500000;21976839;4964300
25/01/1999;34812500;36125000;34812500;36000000;22932365;6318000
26/01/1999;36000000;36437500;34750000;35000000;22295341;6950800
27/01/1999;35000000;36000000;35000000;35125000;22374987;5216600
28/01/1999;35125000;35562500;34625000;34625000;22056473;2576800
29/01/1999;34625000;34875000;34250000;34687500;22096291;2368500
01/02/1999;34687500;34937500;33937500;34062500;21698151;3267600
02/02/1999;34062500;34562500;33750000;34187500;21777782;2638100
03/02/1999;34250000;37187500;34250000;36812500;23449936;7444400
04/02/1999;36812500;37687500;36500000;36500000;23250864;5900900
05/02/1999;36875000;37500000;36875000;37250000;23728626;2931200
08/02/1999;37250000;37375000;36000000;36375000;23258650;2550200
09/02/1999;36312500;36312500;35500000;35500000;22699169;2132600
10/02/1999;35500000;35875000;35000000;35625000;22779100;4483100
11/02/1999;35625000;36500000;35250000;35875000;22938957;1681100
12/02/1999;35875000;36187500;35187500;35562500;22739124;2320100
16/02/1999;35562500;36687500;35500000;35812500;22898991;3024800
17/02/1999;35812500;36250000;35500000;35562500;22739124;2870900
18/02/1999;35562500;36125000;35250000;35875000;22938957;2394500
19/02/1999;35875000;36062500;35562500;35687500;22819057;2243100
22/02/1999;35687500;36687500;35140625;36250000;23178730;2944500
23/02/1999;36250000;37500000;35562500;37375000;23898069;4848100
24/02/1999;37187500;37187500;35562500;35625000;22779100;4485800
25/02/1999;35562500;35562500;34437500;35000000;22379456;3901000
26/02/1999;35125000;36000000;35125000;35625000;22779100;3333500
01/03/1999;35500000;35500000;34875000;35500000;22699169;2647600
02/03/1999;35500000;35500000;34437500;34562500;22099710;2648000
03/03/1999;34375000;34375000;33500000;33937500;21700090;4001000
04/03/1999;33937500;35250000;33875000;34875000;22299530;3594100
05/03/1999;35000000;36000000;35000000;35562500;22739124;3217900
08/03/1999;35562500;35625000;34375000;34812500;22259573;2604800
09/03/1999;34625000;34625000;33875000;33937500;21700090;3509600
10/03/1999;33937500;34250000;33812500;34187500;21859940;2399400
11/03/1999;34187500;34750000;33750000;34562500;22099710;3246900
12/03/1999;34562500;35250000;34500000;35125000;22459393;2731800
15/03/1999;35125000;35500000;34687500;34687500;22179646;2655400
16/03/1999;35062500;36562500;35062500;36250000;23178730;4115900
17/03/1999;36250000;36312500;35312500;35750000;22859022;4277800
18/03/1999;35625000;35625000;34875000;35125000;22459393;3498500
19/03/1999;35125000;35312500;34000000;34000000;21740049;6185100
22/03/1999;34187500;35125000;34187500;34875000;22299530;3631000
23/03/1999;34750000;34750000;34062500;34125000;21819969;3522300
24/03/1999;34125000;34812500;34000000;34312500;21939861;3438300
25/03/1999;34375000;35000000;34375000;34625000;22139685;3146600
26/03/1999;34625000;34937500;34187500;34812500;22259573;2760100
29/03/1999;34812500;35250000;34687500;34750000;22219606;2245200
30/03/1999;34500000;34500000;33875000;34000000;21740049;3222600
31/03/1999;34000000;34687500;33937500;34000000;21740049;3245300
01/04/1999;34000000;35000000;33500000;33937500;21700090;2276200
05/04/1999;33937500;34750000;33875000;34312500;21939861;2878700
06/04/1999;34312500;34687500;34000000;34375000;21979822;2733900
07/04/1999;34500000;34937500;34500000;34875000;22299530;3305400
08/04/1999;34875000;34937500;34250000;34625000;22139685;3048500
09/04/1999;34750000;35437500;34750000;35062500;22419418;2752500
12/04/1999;35062500;35062500;34437500;34812500;22259573;3527000
13/04/1999;34812500;35375000;34437500;34625000;22139685;3715300
14/04/1999;35250000;39250000;35250000;38000000;24297691;10998300
15/04/1999;39312500;43000000;39312500;41687500;26655537;18320800
16/04/1999;41687500;41687500;39250000;39625000;25336742;10934000
19/04/1999;39625000;41250000;39375000;39562500;25296793;9097900
20/04/1999;39562500;39750000;39187500;39250000;25096960;4087700
21/04/1999;39375000;40562500;39375000;40375000;25816303;3753400
22/04/1999;40375000;40500000;39625000;40312500;25776337;2870300
23/04/1999;40312500;40687500;40062500;40500000;25896233;2200700
26/04/1999;40375000;40375000;39375000;39562500;25296793;2128100
27/04/1999;39562500;39625000;38812500;39375000;25176884;2465300
28/04/1999;39375000;40875000;39375000;40500000;25896233;4730700
29/04/1999;40500000;41875000;40250000;40375000;25816303;4436000
30/04/1999;40625000;41625000;40625000;40625000;25976160;2890500
03/05/1999;40625000;43187500;40500000;43000000;27494751;4344100
04/05/1999;43000000;44500000;42562500;43125000;27574688;5772100
05/05/1999;43125000;44250000;42750000;44125000;28214113;3084600
06/05/1999;44125000;45187500;43375000;44937500;28733637;6133100
07/05/1999;44937500;45875000;44750000;45750000;29253153;4543600
10/05/1999;45750000;45812500;43750000;44062500;28174143;2506800
11/05/1999;44062500;44250000;42500000;43437500;27774517;2359100
12/05/1999;43000000;43000000;41000000;42562500;27303019;2263400
13/05/1999;42562500;43375000;42375000;42812500;27463387;2145900
14/05/1999;42812500;43125000;41500000;43000000;27583662;3257800
17/05/1999;43000000;43000000;41875000;42500000;27262930;2160000
18/05/1999;42812500;43937500;42812500;43687500;28024675;3331600
19/05/1999;43687500;44750000;43562500;44375000;28465696;3445500
20/05/1999;44375000;45000000;44062500;44625000;28626087;2910200
21/05/1999;44812500;45250000;44812500;44937500;28826529;2507800
24/05/1999;44937500;45812500;44375000;44375000;28465696;3034600
25/05/1999;44375000;44562500;43000000;43062500;27623758;2982400
26/05/1999;43062500;43437500;40000000;41312500;26501171;5324100
27/05/1999;41312500;42875000;40812500;41312500;26501171;3520100
28/05/1999;41312500;42437500;41125000;42062500;26982281;1747600
01/06/1999;42062500;42875000;41250000;42625000;27343119;2074200
02/06/1999;42625000;42937500;41812500;42187500;27062468;1525400
03/06/1999;42187500;43375000;42062500;42562500;27303019;1916500
04/06/1999;42750000;43937500;42750000;43937500;28185051;2454900
07/06/1999;43875000;43875000;42937500;43750000;28064785;2749300
08/06/1999;43750000;43875000;43062500;43812500;28104874;2777100
09/06/1999;43437500;43437500;42000000;42250000;27102564;2578800
10/06/1999;42250000;42812500;41312500;42812500;27463387;1921500
11/06/1999;42812500;42937500;41937500;42625000;27343119;2130500
14/06/1999;42250000;42250000;40812500;41812500;26821913;2621700
15/06/1999;42000000;43375000;42000000;42562500;27303019;2431000
16/06/1999;42562500;43125000;42437500;42750000;27423294;1773700
17/06/1999;43062500;43750000;43062500;43625000;27984600;2481300
18/06/1999;43812500;44750000;43812500;44625000;28626087;4107200
21/06/1999;44062500;44062500;42562500;43000000;27583662;3266400
22/06/1999;43000000;43437500;42375000;43250000;27744051;1993300
23/06/1999;42687500;42687500;41812500;42687500;27383202;1858600
24/06/1999;42687500;42812500;41812500;42812500;27463387;2579900
25/06/1999;42812500;44625000;42500000;43562500;27944494;3707400
28/06/1999;43562500;44375000;43187500;43250000;27744051;3410400
29/06/1999;43250000;44000000;42937500;43812500;28104874;2303800
30/06/1999;43812500;44187500;42500000;44000000;28225151;2761600
01/07/1999;44000000;44187500;43250000;44062500;28265242;2541000
02/07/1999;44062500;44062500;43562500;44062500;28265242;1072400
06/07/1999;43375000;43375000;42687500;43375000;27824228;1888700
07/07/1999;43375000;43625000;42250000;43625000;27984600;2184900
08/07/1999;43625000;44937500;43187500;44375000;28465696;3406800
09/07/1999;44375000;44812500;44250000;44562500;28585978;2632300
12/07/1999;44562500;44750000;43812500;44687500;28666166;2061400
13/07/1999;44687500;46437500;44312500;46312500;29708576;5483800
14/07/1999;46375000;48500000;46375000;47625000;30550495;7032000
15/07/1999;47625000;48437500;46625000;46750000;29989218;5803500
16/07/1999;46750000;47375000;45875000;46000000;29508108;4722100
19/07/1999;46000000;46437500;45062500;45437500;29147282;3454800
20/07/1999;45437500;45750000;44750000;45250000;29027008;3279700
21/07/1999;45250000;45687500;44750000;44875000;28786442;1773800
22/07/1999;44875000;46812500;44312500;45875000;29427938;3213300
23/07/1999;45937500;46812500;45937500;46625000;29909018;2103400
26/07/1999;46250000;46250000;45187500;45250000;29027008;2273000
27/07/1999;45250000;46250000;44937500;46250000;29668470;2187100
28/07/1999;46250000;46562500;46062500;46437500;29788755;1894400
29/07/1999;46000000;46000000;44875000;45250000;29027008;1787700
30/07/1999;45250000;45375000;44437500;45375000;29107189;3200300
02/08/1999;45375000;46500000;45000000;45812500;29387833;2641100
03/08/1999;46000000;47062500;46000000;47062500;30189682;2854000
